key,durations
.ar,"[263.0425,375.8884,319.7803,375.9988]"
.as,"[704.0811,327.8987,1047.8647,271.4773,976.3628,295.7883,431.7798,415.2932]"
.at,"[367.9858,423.9517,791.7917,512.4263,343.6196,503.4087,639.5708]"
.au,[407.2507]
.be,"[2246.8271,504.957,520.335,256.6509,375.5938,375.844]"
.bi,[687.2461]
.bl,"[231.1807,463.7537,344.0496]"
.bo,"[215.3591,408.272,207.7571]"
.br,[231.417]
.bu,[376.0762]
.by,[345.0383]
.c<65041>,[863.9941]
.ca,"[1024.1497,560.4512,232.1252]"
.ce,[248.4131]
.ch,"[263.7974,664.2932,424.3528]"
.ci,[1656.0508]
.ck,"[343.9028,327.981,306.0276]"
.cl,"[1015.7556,1215.9226]"
.co,"[391.9153,400.0312,5192.3872,215.9897,518.7854,1559.4443,576.26,1527.915,544.8293,383.938,312.6926,535.9543,487.7068,1376.0554,1751.5632,439.6616,1271.0793,407.8601,336.7947,511.7495]"
.cr,[776.8167]
.cu,[479.9243]
.d<65041>,"[1247.6294,57208.0647,4424.6418]"
.d<space>,"[360.3894,232.1238,336.2898,223.7969,624.2471,232.0925,384.7639,256.0059]"
.da,"[224.9592,399.9768,1327.6721,553.0806,512.2891,303.2668,304.5562]"
.de,"[295.4282,536.0393,7215.4287,775.449,384.0574]"
.di,"[648.6719,536.3345,791.6626,255.8076,375.9307]"
.do,"[440.6396,1087.1438,639.7878,1256.0142,400.0117]"
.ds,"[719.1646,232.012]"
.du,"[391.8755,271.9858,352.1228]"
.e.,[1040.3149]
.e<65027>,[527.8401]
.e<65041>,[6952.1052]
.e<alt>,"[1479.8398,1472.2698]"
.e<ctrl>,"[953.3196,1087.8887,744.2651,1239.4971,1304.0439]"
.e<shift_r>,[984.689]
.e<space>,"[375.8105,399.9556,319.1438,889.2583,375.7573]"
.ea,[920.2915]
.eb,"[288.1389,327.5149]"
.ec,[256.0156]
.ed,"[263.4634,231.0239,735.7571,272.1079]"
.ee,"[543.9314,607.9878,1132.7617,696.624,1215.0938,712.6055,567.4329,776.3506,1800.0361,599.3286,655.9983,824.0457,1300.4785,641.1541]"
.ef,"[288.1145,816.8711,528.0273]"
.eg,[287.2751]
.eh,"[2135.7559,1303.116]"
.el,"[247.5076,359.9592,271.9243,263.824,719.917]"
.en,"[383.968,304.2217]"
.eo,"[1239.3184,1672.4919,1232.7209]"
.er,"[359.2319,239.7471,335.218]"
.es,"[263.6611,231.8081,335.7959,1551.9893,327.679,360.5857]"
.eu,"[680.7004,776.2493,448.1479]"
.ev,"[1120.6091,279.1372]"
.ex,"[3783.4441,551.907,528.1985,527.7764,368.479]"
.f<65041>,[503.8899]
.f<space>,[1175.4294]
.fa,[464.5962]
.ff,"[327.9785,576.0125]"
.fi,[431.4514]
.fo,"[607.9722,552.1055,319.6711]"
.fu,"[488.0435,431.8721,856.4207,1143.8096,568.7585,1216.0801]"
.g.,[767.2556]
.ge,[528.5532]
.gi,[295.8425]
.gp,"[376.0503,335.9561]"
.gr,[423.4873]
.gu,[1119.6765]
".h,","[535.6589,663.9531,575.7471,879.7207,400.759,479.7964]"
.h<65027>,[535.5417]
.h<65041>,"[3632.864,2544.1064]"
.h<shift_r>,[600.3296]
.h<space>,[623.6262]
.ha,"[536.1799,631.9761,512.6672,264.3367]"
.he,"[327.4858,271.3381,264.1064,431.8223]"
.hi,"[288.7458,4639.9951,303.9646]"
.ho,"[599.6133,399.4036,384.3279,311.8376,536.1714,383.9636]"
.hr,[431.8005]
.ht,[736.9971]
".i,","[535.967,2176.04,463.8262]"
.i<65027>,"[744.175,464.4016]"
.i<65041>,"[1439.7537,2152.6069,4784.2705]"
.i<enter>,[1544.5151]
.i<shift_r>,[1352.2385]
.ia,[408.0703]
.ic,[928.626]
.id,[488.0781]
.ie,[415.9622]
.if,"[495.4905,455.9397]"
.ig,[343.511]
.ii,"[424.6348,695.9053,535.7271]"
.il,"[679.9653,272.0564]"
.im,"[272.5962,3253.0605,328.1313]"
.in,"[543.7637,903.9583,248.051,383.9187,408.6465,703.1104,456.3403,576.3745,1392.0969,248.0054,520.1904,408.2488,399.3171,287.3098]"
.ir,[1287.9534]
.is,"[639.8215,448.2856,607.9377]"
.it,"[639.8772,2991.2126,320.1118]"
.j.,[887.7356]
.ju,[375.7935]
.ka,[407.9192]
.ke,"[536.6089,712.0015]"
.ki,"[343.0479,423.9592,408.1182]"
.l<65041>,[1088.1501]
.la,"[672.6082,1727.3721,376.3862,392.3628]"
.ld,[320.1689]
.le,"[279.9753,519.3115,776.2222]"
.lg,[215.9353]
.li,"[247.9097,255.8745,439.7891]"
.lo,[744.5115]
.lp,[287.8794]
.m<65041>,[1096.3027]
.ma,"[4399.0649,648.6318,703.5803,472.0168,511.9387,696.572,784.7676]"
.mb,[831.208]
.me,"[672.0134,375.5439,295.7285,400.0195]"
.mi,[448.1416]
.mo,"[327.9692,455.8774,416.3264,831.5525]"
.mu,[312.6506]
.n<65027>,"[800.3108,720.3093]"
.n<65041>,[1079.2935]
.n<space>,"[287.9675,272.3235,272.3706,223.9167,272.4517,432.3394,319.9998,383.2439,207.9656]"
.na,"[783.2925,439.8914,495.7156,447.1899]"
.ne,"[352.0369,367.5544]"
.ng,[553.4365]
.no,"[208.2456,263.7654,656.0576,327.7932]"
.ns,[232.3862]
.nt,"[224.3586,671.7878]"
.ny,"[679.9541,728.5098,288.2695]"
".o,",[392.2761]
.o<65041>,"[440.1389,624.2651]"
.o<ctrl>,[872.0544]
.o<space>,"[375.7878,384.644]"
.oe,"[1384.6318,2921.1448]"
.of,"[391.8906,679.6357,391.2725]"
.ol,[407.9731]
.om,[279.6853]
.on,"[887.8049,592.7883,343.8826,1951.8594]"
.oo,"[664.5354,551.3845,828.3606,773.1531,827.9792,1370.9443,399.8613,599.9897,932.7112,520.0178,709.0825,947.675,440.1738,1159.3757,672.7654,749.583,408.1196,863.7957,1184.4158,400.1553,1716.3767]"
.op,[391.9714]
.or,"[400.0769,223.7622,6088.5415,495.9246,560.0911,568.1714,2007.7153,264.0447,303.8691]"
.ot,"[359.4529,480.8774]"
.ou,"[775.6572,472.8684,935.5254,799.427,688.0198,768.1113]"
.p<enter>,[1089.0867]
.pa,"[392.0654,319.7246,623.8286,288.9072,1415.8689,1552.168]"
.pl,"[1143.8279,296.1365,552.5144]"
.po,"[335.6191,371.3962]"
.pr,"[312.145,208.1233,264.8748,352.1628,344.5996,535.5332]"
.ps,[279.8052]
.qu,"[992.0071,1592.1699]"
.r<space>,"[271.5808,528.1802,255.7759]"
.ra,"[408.1541,351.6685,504.2754,311.9756,448.5032,1743.7739,511.8877,3735.3425,1376.5049,503.8159,807.9485,295.2734,608.0813]"
.re,"[4575.2961,1616.8813,1080.4329,598.9128,639.6042,343.3477]"
.rg,[240.6672]
.rm,[232.3191]
.ro,[607.4617]
.rr,[376.8169]
.rs,[807.073]
.rt,[280.4248]
.rv,[239.9697]
.rw,[384.6228]
".s,",[615.8635]
.s.,[1167.5085]
.s<65027>,"[272.6877,647.9326]"
.s<65041>,"[544.1724,792.7593,4536.1287,728.3157,5559.928]"
.s<space>,"[311.7722,304.698,303.6682]"
.sd,[511.5925]
.se,"[1672.4783,671.9968,431.9236,287.1143,656.0364,694.6931]"
.sh,"[2472.238,544.6934]"
.si,"[432.1067,280.0347,351.582]"
.so,"[782.8174,3671.7417]"
.st,"[319.8152,143.3379,5447.0242,295.1875,414.9392,224.4907]"
.su,"[271.9878,384.2007]"
".t,",[831.9795]
.t<65041>,[847.6689]
.ta,"[584.9099,3080.1865,583.4231]"
.te,"[408.1606,327.7773,383.8352,504.2676,263.9966,1232.0947,544.3408,655.2585]"
.th,"[1432.0388,375.9297,1648.5408,929.0518,399.7078,272.1526,272.2419,471.5439,312.2495,7119.8706,4223.2915,1339.0457,271.9941,536.1865,248.283,512.3914,527.5376,336.0728,256.6257,263.8071,1759.3115,943.541,368.157,375.8164,703.9587,2655.3538,871.5122,544.7456]"
.ti,"[1959.8711,320.7346,391.5706]"
.to,"[240.834,2016.1033,232.0161,360.189,319.7402,960.1858,1567.7253,488.2534,312.0234,1055.3665,271.6582,448.0217,895.8684]"
.tr,"[288.0571,279.9373,184.0669,728.0247,383.8093]"
.ts,"[127.0999,344.0222]"
.tu,"[368.5791,271.7849]"
.tw,"[367.0481,248.0042,384.1648]"
.ty,"[248.4487,768.1851]"
.u<ctrl>,[639.5327]
.u<space>,"[911.2244,1696.1858,912.165,1160.7063]"
.ud,[1247.7085]
.ue,[776.3955]
.ug,[319.6885]
.ul,[368.0078]
.un,"[415.4692,383.8799]"
.ur,[1776.5684]
.us,"[943.4431,417.0862,999.9219,1127.8853,400.1934]"
.ut,[1376.3301]
.va,"[487.3135,280.7358]"
.ve,"[224.5278,215.9019]"
.vi,[304.1636]
.w<65041>,[1032.2705]
.wa,"[2608.5757,656.4355]"
.we,"[783.9661,448.3088,320.5767]"
.wh,"[464.0244,256.2468,351.4248,1023.1743]"
.wi,[576.2102]
.wo,"[1495.6218,256.4788,583.9539]"
.wr,"[416.116,447.176]"
".y,",[488.1265]
.y<space>,"[336.1658,279.7576,328.4409,344.7617,263.8926]"
.yd,[327.844]
.ye,[408.0466]
.yi,[895.5876]
.ym,[295.4656]
.yn,[303.9377]
.yo,"[568.8069,391.8613]"
.ze,"[256.6885,288.0439]"
.zy,[376.0505]
.ü<65041>,"[1792.9058,848.2278,848.1682,1056.0837,897.4861]"
.ü<ctrl>,"[799.8096,3111.4905,3736.7244,472.1567,528.1743,1631.3877,504.0513]"
.ü<shift>,"[807.6079,743.3977,967.0181]"
.üo,"[600.0735,1016.2349,704.3318,672.1145,536.5242,536.9788,679.7817]"
0.7,[1487.9316]
0.<space>,[999.9978]
000,[776.688]
003,[377.1243]
00<65041>,[671.321]
00<ctrl>,"[12719.9497,14000.2903]"
00<space>,[752.6025]
017,[856.033]
024,[231.9214]
03<enter>,[816.397]
082,[3960.5996]
090,[2127.7634]
0<65027>n,[552.1418]
0<65027>p,[576.5474]
0<65041>.,"[848.2979,544.0713,768.605]"
0<65041><shift_r>,[807.9768]
0<65041>e,[903.6404]
0<alt>0,[1432.1704]
0<ctrl><ctrl>,[13696.145]
0<ctrl><shift>,"[12248.0815,680.7065]"
0<ctrl>s,[1895.3936]
0<enter><65041>,[9648.5015]
0<enter><alt>,[3007.9448]
0<space><65041>,[744.6511]
0<space>a,[1039.5317]
0<space>r,[880.5344]
1.<space>,"[511.4146,447.9558]"
10.,[583.939]
10<65027>,[543.5605]
10<65041>,[456.188]
11<65027>,[480.261]
11<space>,"[576.3835,416.0603,407.0283]"
13.,[503.8477]
141,"[295.4873,327.856,280.0186,319.5022]"
159,"[384.3379,343.9556,359.6743,360.2556]"
177,[768.2749]
182,"[240.0288,224.0806,256.1733,264.4028,215.4038,248.5762,207.6177,223.1873]"
1<65027>d,[384.7271]
1<65027>r,"[432.5129,536.082,559.7202]"
1<65041><65041>,[3064.2046]
1<65041><ctrl>,[1864.4185]
1<65041><enter>,[1638.748]
1<65041><shift_r>,[1376.2251]
1<65041>e,"[855.6821,1592.2004,2000.1384,1151.8867]"
1<65041>z,[3159.3652]
1<alt><tab>,"[1231.8313,2536.041,2255.6292,2439.4468,2128.1648,1126.9878,1263.8374,2175.1475,1239.5293]"
1<ctrl><65027>,[2808.3879]
1<ctrl><shift>,[856.1077]
1<ctrl>c,[3263.8862]
1<ctrl>v,[1287.0027]
1<enter><65041>,"[2719.8796,3671.7979]"
1<enter><ctrl>,[3452.8669]
1<esc><alt>,"[2272.5833,1751.9246]"
1<f5><shift>,[4855.9045]
1<shift>p,[1416.1309]
1<shift_r><65041>,[18584.5586]
1<space><65027>,[1223.9741]
1<space><65041>,[4103.6206]
1<space>c,[415.7339]
1<space>i,[1055.8]
1cl,[951.1968]
1de,[1472.113]
1do,[1712.3628]
"2,7","[264.1621,327.8098,256.1082,360.5911]"
"2,<space>",[1544.05]
2.1,[672.8696]
2.3,[479.5955]
2.<space>,[439.7454]
200,[167.9924]
202,[239.4993]
20<enter>,"[1536.4658,1815.4131]"
232,[1600.1436]
23<backspace>,[720.0229]
24<ctrl>,[15055.4905]
25.,[479.8411]
250,[2424.2874]
281,"[256.3086,239.8562,239.9277,280.1489]"
28<65027>,"[296.4695,263.4858,264.4766,321.2471]"
2<65027>l,"[384.1436,359.9285,360.1479,392.1858,368.2256,407.449,319.9033,440.4631,400.0935,367.8296,375.8103]"
2<65027>r,[424.7683]
"2<65041>,","[582.7439,767.5764]"
2<65041>.,[4639.2703]
2<65041>a,[983.7888]
2<65041>e,"[511.2468,671.3853,887.6128,607.7463,1313.3284,439.2849,1231.6882,687.9661,752.6741,656.0474,463.7341,968.073,1071.9443,512.4788,687.9739,464.6152]"
2<65041>h,[856.4692]
2<65041>o,"[663.3894,552.2795,607.4883]"
2<ctrl><alt>,[592.2571]
2<ctrl>s,"[2255.9268,712.2629,608.9111,6087.7275,3848.0359,2087.3528,1064.0527,464.675]"
2<ctrl>z,[2031.6423]
2<down><ctrl>,[1063.3445]
2<down><down>,"[824.3213,1920.7305,600.105]"
3.<alt>,[23272.8096]
300,[208.217]
323,[752.6055]
32<down>,"[1216.4307,2944.8408]"
33<65027>,[1063.427]
346,[1319.5981]
3<65027>p,"[984.1294,568.1289]"
3<65041>.,[744.1667]
3<65041><ctrl>,[1512.1934]
3<65041>e,"[391.9771,392.6855,464.2886,511.8525,768.4851,392.3604,584.1382,510.9331]"
3<65041>i,[551.4094]
3<65041>o,"[377.3567,640.4961,447.6145,376.6511,376.1794,464.3879,529.4207,376.0688,431.3411,415.5076,568.3464,359.9202]"
3<65041>u,[606.6284]
3<backspace>2,[1327.6248]
3<backspace><backspace>,[696.2798]
3<ctrl>2,[6040.1382]
3<ctrl>3,[4471.8535]
3<ctrl><65041>,[1425.4983]
3<ctrl>s,"[1039.7649,1599.2319]"
3<ctrl>z,"[1281.1514,919.9976,976.0278]"
3<down><down>,"[763.197,836.5759,883.7927,464.2742,440.6536]"
3<enter><esc>,[13199.3005]
3<shift>p,[2151.8831]
3<space>o,"[687.998,584.5259]"
40<65041>,"[552.5439,751.79]"
415,"[311.8513,311.9272,352.0156,271.6323]"
42<65027>,"[327.9421,344.1309,336.083,320.1511,360.23,328.5137,344.5569,384.0208,360.0227,368.1304,328.9688]"
450,[392.0762]
46<ctrl>,[22798.1475]
4<65041>.,[1720.2046]
4<alt><tab>,[4016.1191]
4<ctrl><ctrl>,[16704.1123]
4<enter><alt>,[5624.311]
5.8,[1424.4734]
508,[2087.7854]
50<65027>,[527.3035]
50<65041>,[751.7153]
50<space>,[599.5823]
54<alt>,[4399.9802]
59k,"[400.543,456.1223,399.9448,424.5544]"
5<ctrl><shift>,[935.6055]
5<ctrl>s,[824.124]
6.3,[1000.1768]
600,[263.7263]
63<65041>,[479.6631]
66<65041>,[1231.8237]
68<enter>,[551.6643]
697,[2727.8074]
69<alt>,[928.0815]
6<65041><ctrl>,[1447.7515]
6<65041>h,[552.1533]
6<ctrl>c,[22135.438]
6<enter><ctrl>,[19839.8433]
718,"[287.6191,287.8391,255.8325,287.6045]"
73<65027>,[992.2349]
75<ctrl>,[727.5557]
768,[471.8784]
776,[607.9958]
78<65041>,[2632.1418]
8.2,[872.0012]
818,"[240.041,208.019,239.6936,232.062]"
820,[3960.2678]
828,"[240.2627,255.9219,248.5879,239.7249,240.021,256.3572,231.3608,248.0371]"
8<65027>v,"[256.5303,336.7534,295.4954,279.9185]"
8<65041><ctrl>,[1776.0212]
8<enter><right>,[1359.397]
8<shift_r>i,[1272.2686]
8<space><65041>,[784.2014]
900,[1384.0308]
90<space>,[271.5801]
978,[2375.6035]
9<alt><ctrl>,[984.2393]
9k<shift_r>,"[424.9824,448.0457,512.2075,464.3269]"
:at,[703.4124]
:ol,"[343.2588,351.9224]"
:ta,[584.001]
<16785683><65041>.,[1040.666]
<269025026><269025026><269025027>,[1189.3303]
<269025026><269025027><65041>,[20871.4351]
<269025027><65041>h,[20652.5103]
<269025067><65027>ü,"[34423.1028,123731.9351]"
<2790><ctrl>z,[919.8801]
"<65027>,<65041>",[623.5474]
<65027>.2,[967.8616]
<65027>.4,"[351.5874,343.8367,327.9065,367.49,415.9468,376.0391,431.9983,383.887,367.9104,400.1082,367.9434]"
<65027>.<65041>,[408.1782]
<65027>.<ctrl>,[495.6316]
<65027>.b,[295.1694]
<65027>.c,"[399.8413,360.0334,319.8696]"
<65027>.d,"[375.4348,287.939,608.9602]"
<65027>.n,"[471.6404,407.5381]"
<65027>.o,"[343.0791,287.9871,1984.3093]"
<65027>.r,"[312.0979,495.9333,424.364]"
<65027>.s,[496.48]
<65027>.u,[367.7312]
<65027><65027>g,[1791.8428]
<65027><65027>m,[783.7261]
<65027><65027>s,[704.4805]
<65027><65027>t,"[1896.8594,607.9231]"
<65027><65027>v,[817.6877]
<65027><65027>w,[760.2634]
<65027><65027>x,[840.1318]
<65027><65027>ö,[408.0845]
<65027><65041>.,"[479.7859,647.2456,528.9365,504.0261,719.2974,376.6843,320.679,822.8562]"
<65027><65041><ctrl>,"[1118.634,528.1223,615.5454]"
<65027><65041><shift_r>,[416.5874]
<65027><65041>u,[936.8003]
<65027><alt><tab>,[463.8818]
<65027><ctrl><alt>,[1735.7158]
<65027><ctrl>v,"[455.333,543.344]"
<65027><ctrl>z,[880.1428]
<65027><shift><65301>,[536.9482]
<65027><shift>b,[1736.0203]
<65027><shift>n,[536.3796]
<65027><space><65027>,[376.0317]
<65027><space><shift_r>,[567.6904]
<65027><space>a,[791.6204]
<65027><space>e,[544.7417]
<65027><space>t,[648.6892]
<65027><tab><esc>,[1824.3816]
<65027>a2,[631.9236]
<65027>a<65041>,[679.2126]
<65027>a<ctrl>,[376.1768]
<65027>a<space>,"[270.8916,616.9878,487.8586,304.554]"
<65027>ab,[351.7385]
<65027>ac,[543.5923]
<65027>ag,[576.334]
<65027>b2,"[415.1511,384.5747,488.0127,424.3962]"
<65027>b<space>,[184.1086]
<65027>bb,[463.5713]
<65027>c<65027>,[680.1863]
<65027>c<65041>,[584.5544]
<65027>c<space>,[280.0115]
<65027>d<65041>,"[320.5654,1592.1819,336.1372,6263.6292,663.7544,527.6697,7239.6492,536.5806,383.8606,1056.814,1080.3193,208.7271,864.0864,783.0806]"
<65027>d<alt>,"[727.9365,4552.614]"
<65027>d<enter>,"[336.3088,295.9082,415.7258,744.5386,327.5635,249.0325,2159.6697,367.6968,495.8835,1110.9988,343.731,544.324,840.0679,456.8958,296.853,455.0754,327.7852]"
<65027>d<shift_r>,"[536.7371,511.9983,776.249,927.0056]"
<65027>d<space>,"[1616.0452,291.7061,255.7957,671.4841,743.1755,255.5771,327.7681,736.3459,280.7993,279.1357,423.1023,215.3538,183.6428]"
<65027>dd,[304.3118]
<65027>eh,[632.0608]
<65027>ei,"[255.2227,239.9478,248.0615,215.2834]"
<65027>fi,[391.4919]
<65027>fr,"[80.0269,383.7793]"
<65027>g<65041>,[1303.7422]
<65027>g<space>,"[1903.978,303.4861]"
<65027>gn,"[80.2029,79.4058]"
<65027>gv,[1079.8442]
<65027>i<65041>,"[455.863,1391.6685]"
<65027>j<ctrl>,[391.6907]
<65027>j<space>,"[271.0469,224.4622,320.4087]"
<65027>l<ctrl>,[920.3547]
<65027>l<space>,"[248.4294,215.8423,215.5391,656.1245,248.4375]"
<65027>lt,"[160.1929,128.0266,215.3999,143.4302,110.8694,183.2534,135.3723,159.2803,175.1396,135.7854,143.6384]"
<65027>m<65041>,[415.9248]
<65027>m<ctrl>,[559.3196]
<65027>m<enter>,[311.4265]
<65027>m<space>,"[511.7778,270.9458,304.6226]"
<65027>md,[560.4006]
<65027>ml,[319.2361]
<65027>mm,"[175.5679,239.8328,463.9226,333.6711,303.8533,693.2671,232.9089,199.9487,304.1343]"
<65027>ms,"[296.7473,239.4304,327.5261,527.3254,303.988,287.4089,263.6638,263.7585,223.5505,247.0415,264.4961,311.6167,247.8809,383.7534,316.9885,944.3066,271.7478,599.7617,320.4111,743014.359]"
<65027>mt,"[327.679,263.854,184.2014,303.7488,272.1238,271.4626,295.7964,263.3875]"
<65027>n6,[1511.9392]
<65027>n<65041>,"[1231.9109,264.5027,839.5022,3288.0146,1247.7883]"
<65027>n<enter>,[1911.0032]
<65027>n<shift>,"[352.0168,383.9631]"
<65027>n<shift_r>,[488.9485]
<65027>n<space>,[247.6519]
<65027>na,"[383.7988,311.4871,423.7637,295.573]"
<65027>nb,"[328.0359,328.4287]"
<65027>nc,"[671.6377,375.4277,279.8196,343.9829,183.8459,335.5718,319.9163,255.2136,439.936,368.0625,343.9111,543.9258]"
<65027>nd,[392.3206]
<65027>ne,[415.9028]
<65027>nh,"[447.3811,423.7107]"
<65027>nm,[384.2332]
<65027>nn,"[287.8545,568.0676,567.408]"
<65027>np,[344.4648]
<65027>nr,"[408.0051,375.2668,375.7271,584.0027,424.2163]"
<65027>ns,"[247.9617,263.9485,368.7185,432.1455,6447.9165]"
<65027>nt,"[272.0291,863.9478,312.5906,432.4983,263.948]"
<65027>nw,[695.9443]
<65027>p.,[2504.0437]
<65027>p<65041>,"[824.5374,1736.0149]"
<65027>p<space>,"[1160.4409,495.2085]"
<65027>pc,"[135.343,135.9473,223.6555,118.936]"
<65027>pu,[519.7534]
"<65027>r,","[743.9766,639.2812,1647.959,447.6414]"
<65027>r.,"[447.2908,4216.0046]"
<65027>r<65027>,[752.4155]
<65027>r<65041>,"[1168.4409,495.2424,263.1946,1616.4526,2840.571,807.8691,1823.3032,776.1865,240.1055,615.2686,637.9519,263.2517,1063.5281,527.8677,295.9124,488.8108]"
<65027>r<alt>,[487.3794]
<65027>r<backspace>,[3687.9343]
<65027>r<ctrl>,"[376.0691,920.0596,503.9155,615.9441]"
<65027>r<enter>,[1552.2476]
<65027>r<space>,[631.9182]
<65027>s<65027>,"[1063.8914,439.3716]"
<65027>s<65041>,"[296.1184,391.8684,368.1423,783.8799,375.3955,447.9824,623.24,320.0945,231.7114,536.5564,600.186,368.4475,496.0806,567.8284,672.4883,287.7825]"
<65027>s<alt>,[367.2725]
<65027>s<esc>,[5239.9675]
<65027>s<shift_r>,"[447.6326,439.3096,663.896,503.988,488.0227,463.8596]"
<65027>s<space>,"[272.3645,208.2671,552.7097,231.5132,391.2639,303.905]"
<65027>so,"[879.2803,503.3928]"
<65027>sr,"[214.2368,120.177,127.7827,71.0422]"
<65027>t2,[1431.5876]
<65027>t<65027>,"[1551.3159,815.6392,440.0139]"
<65027>t<65041>,"[240.5906,232.1089,312.1348,175.2717,512.2615,528.167,499.6785,200.1526,832.8582,2807.8105,272.2227,263.4087,256.0845,272.6172,552.2329,631.895,304.4521,319.5408,839.7104,407.9353,248.6882,495.7725,272.2493,303.8655,224.4521]"
<65027>t<alt>,[960.4438]
<65027>t<ctrl>,"[409.0444,13663.9187,287.6956]"
<65027>t<shift>,"[479.8198,463.7295]"
<65027>t<shift_r>,"[679.2444,687.2075,623.1729,823.7146,544.5325]"
<65027>t<space>,[287.2437]
<65027>tc,"[2592.8774,472.2456]"
<65027>td,[760.4836]
<65027>te,[543.0312]
<65027>tl,[447.8701]
<65027>tr,"[119.8843,79.5833,256.094,280.1252,103.5781,135.324,167.5898,255.9053,159.7876,160.2803,200.1123,152.6924,240.1565]"
<65027>ts,"[566.9578,367.6519]"
<65027>u<shift>,"[376.198,792.115,472.5598,391.7947]"
<65027>v<65041>,"[800.0935,415.864,336.1711,279.7769,784.0266,567.3384,536.2014]"
<65027>v<enter>,"[384.0557,447.8379,415.8772,367.8262,390.8513,375.8149]"
<65027>v<space>,"[391.7429,10079.4348,447.946,521.292,272]"
<65027>w<65041>,"[712.1882,1175.9243,832.259,1463.917,216.1982]"
<65027>w<alt>,"[712.1682,376.2031]"
<65027>w<ctrl>,"[695.8613,375.9858,295.8235]"
<65027>w<space>,[184.6584]
<65027>we,"[304.0688,375.6333]"
<65027>wf,[439.969]
<65027>wh,[359.9126]
<65027>wn,[544.0383]
<65027>ww,"[256.0474,367.8459,511.8611,200.0022]"
<65027>x<65041>,"[647.8347,568.6633,1719.261]"
<65027>x<ctrl>,"[1055.9597,527.9189,3600.0288]"
<65027>x<space>,"[255.9666,631.9436,599.4485,703.4583,623.9609,183.6257,352.3818,496.0715,568.386,320.1201]"
<65027>xx,"[223.8494,255.929,368.1086,648.5173,328.6211,263.8511]"
<65027>ß<65041>,[415.9949]
<65027>ß<space>,"[199.9883,279.5391,191.8225,239.282,204.7356,240.502]"
<65027>ßs,[416.6384]
<65027>ö<65041>,"[360.0681,415.7764,295.4307]"
<65027>ö<enter>,[567.1411]
<65027>ör,[726.7026]
<65027>öö,"[359.6702,312.3894,335.1553,367.7766,351.9751,423.1931,311.8459,367.3276,272.1675,359.8752,303.2761,319.8936,359.968,440.8704,255.3003,287.9304,360.1948,262.9333,360.2507,295.803,335.3916,680.0586,287.6567,407.7207,312.3018,-876742.7838]"
<65027>ü1,[543.7126]
<65027>ü<shift>,"[534.0654,638.677,744.6113,568.656,615.7502,663.6001,520.2461,399.8535,439.96,487.9341,551.8936]"
<65032>in,[336.0359]
<65032>pr,[352.0789]
"<65041>,,","[775.9492,599.5898,520.543,479.4092,487.0583,3192.103,831.8713,383.8977,431.5847,784.6013,440.0398]"
"<65041>,.","[607.5691,1479.9509,503.3774]"
"<65041>,5",[480.4604]
"<65041>,<65027>",[240.2415]
"<65041>,<65041>","[583.9915,4920.624,1079.6592,976.0972,687.9004,5062.9849]"
"<65041>,<ctrl>","[799.7764,33791.6812,2671.7019,647.7419,575.3865]"
"<65041>,<shift>","[543.9639,567.9639]"
"<65041>,<space>","[807.7764,631.4739,823.4414,879.8862,263.5684,503.7588,1063.312,423.9958,399.8794]"
"<65041>,c","[495.2012,488.7747]"
"<65041>,e",[1832.0112]
"<65041>,o",[502.0295]
"<65041>,r",[423.9409]
"<65041>,u",[1592.5483]
"<65041>,w",[1464.3643]
"<65041>,y",[1184.541]
"<65041>.,","[1215.8323,335.8103,272.0476,504.2329,1847.4368,7208.7932,479.5117,418.9688,231.4468,624.6299,256.2869,1159.3933,431.1516,224.0686,256.1545,728.0132,1920.2285]"
